"","variable_id","ms2_files_id","ms2_spectrum_id","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level","Ben.Oli.20230331.01","Ben.Oli.20230331.02","Ben.Oli.20230331.03","Ben.Oli.20230331.04","Ben.Oli.20230331.05","Ben.Oli.20230331.06","Ben.Oli.20230331.07","Ben.Oli.20230331.08","Ben.Oli.20230331.09","Ben.Oli.20230331.10","Ben.Oli.20230331.11","Ben.Oli.20230331.12","Ben.Oli.20230331.13","Ben.Oli.20230331.14","Ben.Oli.20230331.15","Ben.Oli.20230331.16","Ben.Oli.20230331.17","Ben.Oli.20230331.18","Ben.Oli.20230331.19","Ben.Oli.20230331.20","Ben.Oli.20230331.21","Ben.Oli.20230331.22","Ben.Oli.20230331.23","Ben.Oli.20230331.24","Ben.Oli.20230331.25","Ben.Oli.20230331.26"
"613","M298T205_NEG",NA,NA,"(-)-Solenopsin A","137038-57-4",NA,"C16782","C16782","(M-H+2Na)+",4.56593676489092,0.983460088727792,NA,NA,NA,0,0.983460088727792,"kegg_database",1,594139134.206993,493433821.236127,309301630.41254,460859676.110625,634853335.726977,933111370.762271,586639734.008747,308531930.198311,310046613.96449,321720925.604672,425512875.047864,535877753.242814,316413858.074868,515432185.749361,457016813.022017,393422553.604994,398515961.875601,265925978.182829,212561630.679117,362081202.95271,252345337.116411,273262233.307396,181071037.267784,181301727.831844,205010664.16499,244075721.210127
"614","M298T205_NEG",NA,NA,"3-Ethyl-7,11-dimethyltrideca-1,3Z,6E,10-tetraene",NA,NA,NA,"LMFA11000123","(M+CH3CN+Na)+",10.1934367648937,0.920236181868179,NA,NA,NA,0,0.920236181868179,"lipidmaps_database",9,594139134.206993,493433821.236127,309301630.41254,460859676.110625,634853335.726977,933111370.762271,586639734.008747,308531930.198311,310046613.96449,321720925.604672,425512875.047864,535877753.242814,316413858.074868,515432185.749361,457016813.022017,393422553.604994,398515961.875601,265925978.182829,212561630.679117,362081202.95271,252345337.116411,273262233.307396,181071037.267784,181301727.831844,205010664.16499,244075721.210127
"615","M298T395_2_NEG",NA,NA,"Psicofuranine","1874-54-0",NA,"C05342","C05342","(M+H)+",1.47837292900022,0.998253058468037,NA,NA,NA,0,0.998253058468037,"kegg_database",1,40789886.3217461,68901611.9124926,78677642.237118,87915040.5355684,47232585.5108989,76394467.6216432,61355298.1399233,16920215.8843746,65492388.8136501,51968054.6474366,103358391.482695,45772598.4899443,55055166.1991286,81741479.2457518,46826354.0618348,42043604.0752123,42810435.7582868,55326464.3977637,41637728.0063359,19414948.997192,28946378.9289768,289470.573456759,940297.566141846,21692629.8533586,2405074.14507874,463028.047434392
"616","M303T435_NEG",NA,NA,"2-O-Acetyl-trans-coutaric acid","106928-35-2","HMDB34621",NA,"FDB013140","(M+H-2H2O)+",0.573797441063562,0.999736639882669,NA,NA,NA,0,0.999736639882669,"foodb_database",10,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"617","M303T435_NEG",NA,NA,"trans-3,3',4',5,5',7-Hexahydroxyflavanone","27200-12-0",NA,NA,"FDB002791","(M+H-H2O)+",0.662082441067469,0.999649378954914,NA,NA,NA,0,0.999649378954914,"foodb_database",10,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"618","M303T435_NEG",NA,NA,"2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl",NA,NA,"C18348","C18348","(M+H-H2O)+",0.61868244102925,0.999693832508565,NA,NA,NA,0,0.999693832508565,"kegg_database",1,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"619","M303T435_NEG",NA,NA,"Amaronol A",NA,NA,NA,"LMPK12130074","(M+H-H2O)+",0.668682441045121,0.999642355004655,NA,NA,NA,0,0.999642355004655,"lipidmaps_database",9,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"620","M303T435_NEG",NA,NA,"Dihydromyricetin","27200-12-0",NA,"C02906","C02906","(M+H-H2O)+",0.61868244102925,0.999693832508565,NA,NA,NA,0,0.999693832508565,"kegg_database",1,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"621","M303T435_NEG",NA,NA,"2,3-Dihydrogossypetin",NA,NA,"C03052","C03052","(M+H-H2O)+",0.61868244102925,0.999693832508565,NA,NA,NA,0,0.999693832508565,"kegg_database",1,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"622","M303T435_NEG",NA,NA,"Umbelliferone glucuronide",NA,NA,NA,"FDB093763","(M+H-2H2O)+",0.573759941175922,0.999736674300221,NA,NA,NA,0,0.999736674300221,"foodb_database",10,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"623","M303T435_NEG",NA,NA,"L-Fucose-1-phosphate","NA","HMDB0001265","NA","HILIC_29","(M+CH3COO)-",2.61131755891597,0.994559668978822,3.18385437011716,0.994384200857461,NA,0,0.994471934918142,"HILIC.database",3,6715212.86548717,3005234.07260135,2171275.13017421,1135576.88279559,1566618.01654476,318211.458974809,1621546.13010062,1982434.11469615,1047356.45323998,2244252.45833981,1002761.20293038,290285.508664291,740552.681525817,275322.622679668,376882.316684332,189123.127193527,455922.475744932,550804.03876049,878977.188056725,397265.630315415,460279.0873916,1625884.98782818,3082629.37174147,3142633.15392167,2125163.26794998,1075258.5486604
"624","M309T352_POS",NA,NA,"Flazine","100041-05-2","HMDB33459",NA,"FDB011500","(M+H)+",2.34357748965408,0.995615754627175,NA,NA,NA,0,0.995615754627175,"foodb_database",11,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"625","M309T352_POS",NA,NA,"Diethylphosphate","598-02-7","HMDB12209",NA,"FDB028854","(2M+H)+",0.553132489642394,0.999755265511494,NA,NA,NA,0,0.999755265511494,"foodb_database",11,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"626","M309T352_POS",NA,NA,"diethyl hydrogen phosphate","598-02-7","HMDB0012209","C06608","CHEBI:27708","(2M+H)+",0.576372489717869,0.999734271114653,NA,NA,NA,0,0.999734271114653,"chebi_database",6,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"627","M309T352_POS",NA,NA,"Massilin C",NA,NA,NA,"LMFA01031364","(M-2H+3Na)+",5.22362751027572,0.978407501535333,NA,NA,NA,0,0.978407501535333,"lipidmaps_database",10,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"628","M309T352_POS",NA,NA,"6E,8E,14Z-Hexadecatriene-10,12-diynoic acid",NA,NA,NA,"LMFA01030705","(M-2H+3Na)+",5.22362751027572,0.978407501535333,NA,NA,NA,0,0.978407501535333,"lipidmaps_database",10,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"629","M309T352_POS",NA,NA,"2-Methyl-1-nitroanthraquinone","129-15-7",NA,"C19264","C19264","(M+CH3CN+H)+",2.32637248970491,0.995679752068288,NA,NA,NA,0,0.995679752068288,"kegg_database",5,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"630","M309T352_POS",NA,NA,"Tryptanthrine","13220-57-0",NA,"C10742","C10742","(M+CH3COO+2H)+",2.32637248970491,0.995679752068288,NA,NA,NA,0,0.995679752068288,"kegg_database",5,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"631","M309T352_POS",NA,NA,"Cinnamyl cinnamate","122-69-0","HMDB33832",NA,"FDB012000","(M-H+2Na)+",0.650762489726731,0.999661263929594,NA,NA,NA,0,0.999661263929594,"foodb_database",11,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"632","M309T352_POS",NA,NA,"2-amino-8-ethyl-4-methyl-6-(1H-pyrazol-5-yl)-7-pyrido[2,3-d]pyrimidinone",NA,NA,NA,"CHEBI:124914","(M+K)+",0.101372489638152,0.999991778928469,NA,NA,NA,0,0.999991778928469,"chebi_database",6,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"633","M309T352_POS",NA,NA,"Diethylphosphoric acid","598-02-7",NA,"C06608","C06608","(2M+H)+",0.576372489717869,0.999734271114653,NA,NA,NA,0,0.999734271114653,"kegg_database",5,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"634","M309T352_POS",NA,NA,"Ammosamide B",NA,NA,NA,"CHEBI:199269","(M+NH4)+",0.326372489780624,0.999914788429044,NA,NA,NA,0,0.999914788429044,"chebi_database",6,18431443.8194761,93470460.8987437,47687356.4864403,15028143.1845934,37682679.9186255,53164200.7314992,88875400.4011356,13889167.2425915,4623014.49545788,3778908.28713688,4180615.76050193,5752280.01263754,3003842.63214422,4378999.05403445,3717237.27555918,4061296.67963596,5245859.09950948,4778048.6726462,5143876.10902964,5255958.11643449,6102000.79265363,4273075.47859786,33517140.3868603,4451132.09634771,5452236.91053516,34790954.7953529
"635","M310T370_POS",NA,NA,"Fulvine","6029-87-4",NA,"C10304","C10304","(M+H)+",2.25032191451646,0.995957035899377,NA,NA,NA,0,0.995957035899377,"kegg_database",5,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"636","M310T370_POS",NA,NA,"N-(cyclopentylideneamino)-4,5,6,7-tetrahydro-1H-indazole-3-carboxamide",NA,NA,NA,"CHEBI:117162","(M+CH3CN+Na)+",0.349678085456162,0.999902184973443,NA,NA,NA,0,0.999902184973443,"chebi_database",6,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"637","M310T370_POS",NA,NA,"cyanotriphenylborate(1-)",NA,NA,NA,"CHEBI:38895","(M+CH3CN+H)+",0.250321914450069,0.999949872407747,NA,NA,NA,0,0.999949872407747,"chebi_database",6,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"638","M310T370_POS",NA,NA,"Kamahine B","160709-07-9",NA,NA,"FDB020717","(M+CH3CN+H)+",2.18469691446899,0.9961889600298,NA,NA,NA,0,0.9961889600298,"foodb_database",11,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"639","M310T370_POS",NA,NA,"1-(4-Methoxyphenyl)-3-(4-morpholinyl)-1-propanone",NA,NA,"C15032","C15032","(M+CH3COO+2H)+",2.25032191451646,0.995957035899377,NA,NA,NA,0,0.995957035899377,"kegg_database",5,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"640","M310T370_POS",NA,NA,"Kamahine A","144841-11-2","HMDB38935",NA,"FDB020718","(M+CH3CN+H)+",2.18469691446899,0.9961889600298,NA,NA,NA,0,0.9961889600298,"foodb_database",11,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"641","M310T370_POS",NA,NA,"3,4-dimethyl-5-carboxyethyl-2-furanpentanoic acid",NA,NA,NA,"LMFA01150055","(M+CH3CN+H)+",2.18782191453215,0.996178070451637,NA,NA,NA,0,0.996178070451637,"lipidmaps_database",10,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"642","M310T370_POS",NA,NA,"N4-(4-methoxyphenyl)-1,3,5-triazaspiro[5.5]undeca-1,4-diene-2,4-diamine",NA,NA,NA,"CHEBI:120559","(M+Na)+",0.22467808548754,0.999959616621752,NA,NA,NA,0,0.999959616621752,"chebi_database",6,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"643","M310T370_POS",NA,NA,"3-carboxy-4-methyl-5-pentyl-2-furanpropanoic acid",NA,"HMDB0061643",NA,"LMFA01150047","(M+CH3CN+H)+",2.18782191453215,0.996178070451637,NA,NA,NA,0,0.996178070451637,"lipidmaps_database",10,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"644","M310T370_POS",NA,NA,"Kamahine C","144841-11-2",NA,NA,"FDB018410","(M+CH3CN+H)+",2.18469691446899,0.9961889600298,NA,NA,NA,0,0.9961889600298,"foodb_database",11,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"645","M310T370_POS",NA,NA,"Ruspolinone","60890-27-9",NA,"C10169","C10169","(M+CH3COO+2H)+",2.25032191451646,0.995957035899377,NA,NA,NA,0,0.995957035899377,"kegg_database",5,16649303.9932589,17371198.0985704,8817676.22164359,13482638.6735738,12772090.6905815,10724435.9944354,13171894.9144738,17946545.2780765,9373421.89891351,20317532.5814678,4253119.93390066,4173444.02347774,15124668.1214846,3839948.18195997,7109868.97597406,6734678.98477618,7888650.15334469,5263871.54428115,5051775.97097788,4958345.43143755,9592796.57774863,13584673.9739853,11984583.1743798,9003786.02947529,7932650.70589982,15210969.3515352
"646","M310T385_POS",NA,NA,"Purpuritenin B",NA,NA,NA,"LMPK12120004","(M+NH4)+",5.68234516890698,0.974499534909891,NA,NA,NA,0,0.974499534909891,"lipidmaps_database",10,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"647","M310T385_POS",NA,NA,"fasudil(1+)",NA,NA,NA,"CHEBI:180694","(M+NH4)+",1.99484516883786,0.996821536247003,NA,NA,NA,0,0.996821536247003,"chebi_database",6,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"648","M310T385_POS",NA,NA,"(S)-Scoulerine","6451-73-6",NA,"C02106","C02106","(M+H-H2O)+",5.79484516890716,0.973493448118413,NA,NA,NA,0,0.973493448118413,"kegg_database",5,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"649","M310T385_POS",NA,NA,"CZC8004",NA,NA,NA,"CHEBI:39072","(M+H)+",0.380154830992296,0.999884392526638,NA,NA,NA,0,0.999884392526638,"chebi_database",6,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"650","M310T385_POS",NA,NA,"3-hydroxy-3-methyl-2-oxo-pentanoic acid",NA,NA,"C04237","LMFA01020278","(2M+NH4)+",9.00515483110098,0.937185306246371,NA,NA,NA,0,0.937185306246371,"lipidmaps_database",10,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"651","M310T385_POS",NA,NA,"Benzydamine hydrochloride","132-69-4",NA,NA,"CHEBI:31266","(M+H-2H2O)+",1.93015483120007,0.997024038839525,NA,NA,NA,0,0.997024038839525,"chebi_database",6,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"652","M310T385_POS",NA,NA,"(all-E)-1,7-bis(4-hydroxyphenyl)-1,4,6-heptatrien-3-one","149732-52-5","HMDB40889",NA,"FDB020725","(M+NH4)+",5.68390016880471,0.974485755965623,NA,NA,NA,0,0.974485755965623,"foodb_database",11,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"653","M310T385_POS",NA,NA,"Purpuritenin A",NA,NA,NA,"LMPK12120033","(M+NH4)+",5.68234516890698,0.974499534909891,NA,NA,NA,0,0.974499534909891,"lipidmaps_database",10,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
"654","M310T385_POS",NA,NA,"Lansiumamide A","121817-36-5","HMDB38574",NA,"FDB017964","(M+CH3COO+2H)+",5.8845776689509,0.97267759472947,NA,NA,NA,0,0.97267759472947,"foodb_database",11,76860249.324506,183683417.100139,277607256.665146,219333159.539942,67861652.3928217,237001483.293625,92522328.8172293,41977949.9647512,40093353.9398067,20290041.3782396,54260171.4693885,25215986.9421275,25289815.2341933,42625920.8246685,23402984.3243981,30580705.0337364,10480285.404451,11452505.2975842,93326364.8841752,102883192.283918,95372398.4749314,2616939.86362441,33487230.8149465,20622573.8410304,23769127.4913578,26762716.7361867
